smartstore,category,product_id,product_option,user_id,apply_date,review,customer_info,stars_score,thumb_count
채소애 (사업자 / 개인 사업자),상품,6264183522,배추 3포기,ghqk*****,24.11.11.,크고실합니다 살짝 상한부분이 있으나 조아요,"{'구매자': '거주인원 4인신혼/부부', '신선함': '신선해요', '생산지': '명확해요', '포장': '꼼꼼해요'}",5,0
채소애 (사업자 / 개인 사업자),상품,6264183522,배추 3포기,wooj*****,24.11.07.,넘넘 맛나고 싱싱하고 좋아요^^♡,"{'구매자': '거주인원 2인신혼/부부', '신선함': '신선해요', '생산지': '명확해요', '포장': '꼼꼼해요'}",5,0
채소애 (사업자 / 개인 사업자),상품,6264183522,배추 3포기,ob****,24.11.03.,엄청커요 무거워서 1포기씩 날랐어요 김치양이 엄청나겠어요,"{'구매자': '거주인원 3인취학자녀 가정', '신선함': '신선해요', '생산지': '안써있어요', '포장': '적당해요'}",5,0
채소애 (사업자 / 개인 사업자),기타,6264183522,배추 4포기,sp****,24.11.01.,한달사용기이 배추로 김치한거 오래맛나게 먹고있어여 재구매 하려구요^^,"{'신선함': '신선해요', '생산지': '명확해요', '포장': '꼼꼼해요'}",5,0
채소애 (사업자 / 개인 사업자),상품,6264183522,배추 3포기,sken*****,24.09.11.,고랭지배추도 아닌것을 사기치나요?  속도 안차고 중국배추를 속이고 소비자를 속입니까? 이건 명백히 사기입니다.고랭지배추래서 샀더니 키도고랭지배추사이즈도 아니고 사기치고 팔지마세요,"{'신선함': '안신선해요', '생산지': '명확해요', '포장': '별로예요'}",1,13
채소애 (사업자 / 개인 사업자),기타,6264183522,배추 3포기,wdcw***,24.11.06.,한달사용기겉절이해먹었어요 맛있어요,"{'신선함': '신선해요', '생산지': '명확해요', '포장': '꼼꼼해요'}",5,0
채소애 (사업자 / 개인 사업자),"상품, 기타",6264183522,배추 3포기,acme*****,24.11.05.,배추 알이 크고 속이 꽉찼데다  아삭하고 고소하면서 달기까지해서  완전 만족했습니다.  여기서 절임배추도 주문하려 합니다.,"{'구매자': '거주인원 4인대가족', '신선함': '신선해요', '생산지': '명확해요', '포장': '꼼꼼해요'}",5,0
채소애 (사업자 / 개인 사업자),"상품, 기타",6264183522,배추 4포기,suji*********,24.10.30.,재구매채소애에서 두번째 구매하는데  첫번째보다 이번이 훨씬 배추가 너무 싱싱하고 좋아요. 계속 구매할 생각입니다^^사장님 감사합니다,"{'신선함': '신선해요', '생산지': '명확해요', '포장': '꼼꼼해요'}",5,0
채소애 (사업자 / 개인 사업자),상품,6264183522,배추 3포기,medi****************,24.10.28.,"사정이 있어서 뒤늦게 박스를 열었는데, 안정적이어서 다행이었고, 겉잎만 절여서 먹었는데도 맛있었어요. 제가 배추를 많이 시킨 적은 없지만 단계적으로 품질이 좋았어요. 의도한 적은 없지만요.","{'신선함': '신선해요', '생산지': '명확해요', '포장': '꼼꼼해요'}",5,0
채소애 (사업자 / 개인 사업자),상품,6264183522,배추 3포기,sm19****,24.10.30.,배추가 너무 좋아 이 집 대박날거 같아요 세상에 버리는 이파리하나 없이 어찌나 속이 좋은지 좋은배추 보내주셔서 정말 감사드리니다,"{'신선함': '신선해요', '생산지': '명확해요', '포장': '꼼꼼해요'}",5,0
채소애 (사업자 / 개인 사업자),상품,6264183522,배추 4포기,skyl*******,24.08.20.,겉으로 보기엔 아주 좋아요. 그런데 잘라보니 상태가 안좋은것도 있고 좋은것도 있네요. 이렇게 더운 날씨에 이정도로 키워낸다는게 보통일 아닌데.. 날씨에 비하면 배추 상태 좋습니다. 잘라서 속을 보지않는 이상 좋은지 안좋은지 모르니 ...겉은 멀쩡한걸 보내와도 잘라서 보면 안좋은게 있을수 있지 싶어요. 이 더위에 배추상태가 이정도면 양호하다 생각합니다. 추석도 다가오고 미리 김치 담으려고 8포기 주문했습니다. 1~2포기만 상태가 좀 안좋고 다른건 다 괜찮았어요. 한포기는 너무 안좋아서 다 버리고 한포기는 그나마 괜찮아서 버릴건 버리고 쓸만한건 절였네요. 배송이 오후 늦게 오는 바람에 아직도 배추가 절여지고 있습니다.^^ 김치 잘 담가서 먹을게요.좋은 배추 보내주셔서 감사합니다.,"{'신선함': '신선해요', '생산지': '명확해요', '포장': '적당해요'}",4,4
채소애 (사업자 / 개인 사업자),상품,6264183522,배추 3포기,cycl****,24.11.07.,재구매자주 구매해요 신선하고 배추 상태가 좋아요,"{'구매자': '거주인원 4인취학자녀 가정', '신선함': '신선해요', '생산지': '명확해요', '포장': '꼼꼼해요'}",5,0
채소애 (사업자 / 개인 사업자),배송,6264183522,배추 4포기,ai****,24.10.18.,바로 택배가 와서 놀랐어요.배추값이 금값이니 다들 홧팅,"{'신선함': '신선해요', '생산지': '명확해요', '포장': '적당해요'}",5,0
채소애 (사업자 / 개인 사업자),배송,6264183522,배추 3포기,ka****,24.10.27.,빠른 배송에 만족합니다..,"{'신선함': '적당해요', '생산지': '명확해요', '포장': '적당해요'}",5,0
채소애 (사업자 / 개인 사업자),상품,6264183522,배추 3포기,cycl****,24.11.08.,한달사용기재구매신선하고 좋아요 믿고 구매해요,"{'구매자': '거주인원 4인취학자녀 가정', '신선함': '신선해요', '생산지': '명확해요', '포장': '꼼꼼해요'}",5,0
채소애 (사업자 / 개인 사업자),기타,6264183522,배추 3포기,hans******,24.11.09.,만족합니다  번창하세요,"{'구매자': '거주인원 3인', '신선함': '적당해요', '생산지': '명확해요', '포장': '꼼꼼해요'}",5,0
채소애 (사업자 / 개인 사업자),상품,6264183522,배추 3포기,ai****,24.10.18.,배추가 실해요 걱정 많이 했능데,"{'신선함': '신선해요', '생산지': '명확해요', '포장': '꼼꼼해요'}",5,0
채소애 (사업자 / 개인 사업자),상품,6264183522,배추 4포기,rua5***,24.10.11.,재구매알이 덜차긴 했네용..ㅜ 그래도 김치는 맛있게 잘 담았어요!,"{'신선함': '신선해요', '생산지': '명확해요', '포장': '꼼꼼해요'}",5,0
채소애 (사업자 / 개인 사업자),"상품, 기타",6264183522,배추 3포기,ljc6*****,24.11.01.,좋아요   좋아요   좋아요 참좋아요신싱하고,"{'구매자': '거주인원 5인대가족', '신선함': '신선해요', '생산지': '명확해요', '포장': '꼼꼼해요'}",5,0
채소애 (사업자 / 개인 사업자),상품,6264183522,배추 3포기,yuip***,24.11.06.,물품이 좋습니다 최고네요,"{'신선함': '신선해요', '생산지': '명확해요', '포장': '꼼꼼해요'}",5,0
채소애 (사업자 / 개인 사업자),상품,6264183522,배추 3포기,minj********,24.11.10.,싱싱하고 좋아요~^^,"{'신선함': '신선해요', '생산지': '명확해요', '포장': '꼼꼼해요'}",5,0
채소애 (사업자 / 개인 사업자),상품,6264183522,배추 3포기,dark********,24.09.29.,배추 상태 너무 나쁘네요. 전체적으로 검은 점들이 있는데 그 중에 한포기는 너무 심해서 버렸습니다. 배추는 속이 안 차있고 쓴맛이 납니다.,"{'신선함': '안신선해요', '생산지': '안써있어요', '포장': '적당해요'}",1,5
채소애 (사업자 / 개인 사업자),상품,6264183522,배추 4포기,anat*******,24.09.26.,"식당에서 배추를 사용하는데 요즘 배추가 너무 비싸고 상태도 안 좋아서 인터넷으로 구매해봤어요~ 무게가 살짝 가벼운감이 있지만 인근 식자재 및 대형마트보다 상태 좋고, 조금 더 저렴하네요! 당분간 계속 구매해볼게요 :)","{'신선함': '신선해요', '생산지': '찾기 어려워요', '포장': '꼼꼼해요'}",5,0
채소애 (사업자 / 개인 사업자),상품,6264183522,배추 4포기,tbto*****,24.11.08.,싱싱하고 알이좋네요,"{'신선함': '적당해요', '생산지': '명확해요', '포장': '적당해요'}",4,0
채소애 (사업자 / 개인 사업자),상품,6264183522,배추 3포기,yx****,24.10.30.,한달사용기한동안 정말삐싼채소였는대 조금은 만족수럽지안지만 잘먹었습나더,"{'구매자': '거주인원 2인신혼/부부', '신선함': '적당해요', '생산지': '명확해요', '포장': '적당해요'}",4,0
채소애 (사업자 / 개인 사업자),기타,6264183522,배추 4포기,ntns***,24.10.29.,한달사용기조아요 자주이용할게요.,"{'구매자': '싱글', '신선함': '적당해요', '생산지': '찾기 어려워요', '포장': '적당해요'}",5,0
채소애 (사업자 / 개인 사업자),상품,6264183522,배추 3포기,hang******,24.10.23.,이비싼 배추를 빈도 못쓰고 버렸어요 병이들어서 속상하네요  전화도 안받고 ᆢ,"{'구매자': '거주인원 4인', '신선함': '적당해요', '생산지': '안써있어요', '포장': '적당해요'}",1,1
채소애 (사업자 / 개인 사업자),상품,6264183522,배추 3포기,koss****,24.10.31.,한달사용기너무 무더워서인지 배추가 안좋아요,"{'구매자': '거주인원 4인취학자녀 가정', '신선함': '안신선해요', '생산지': '찾기 어려워요', '포장': '별로예요'}",2,0
채소애 (사업자 / 개인 사업자),기타,6264183522,배추 4포기,85****,24.10.30.,한달사용기재구매상품은 마음에 안들지만 불편처리를 잘패주시네요,"{'신선함': '적당해요', '생산지': '찾기 어려워요', '포장': '별로예요'}",1,0
채소애 (사업자 / 개인 사업자),배송,6264183522,배추 3포기,roke******,24.10.17.,잘받음 ㅎㅎ 굿 ㅎㅎ,"{'신선함': '신선해요', '생산지': '명확해요', '포장': '꼼꼼해요'}",5,0
채소애 (사업자 / 개인 사업자),배송,6264183522,배추 3포기,oper****,24.11.01.,배송빠르고좋아요ㅎㅎ,"{'신선함': '신선해요', '생산지': '명확해요', '포장': '꼼꼼해요'}",5,0
채소애 (사업자 / 개인 사업자),상품,6264183522,배추 3포기,dark***,24.10.26.,비쌀때잘썻어요~~배추가좋아요~,"{'구매자': '거주인원 4인영유아 가정', '신선함': '신선해요', '생산지': '명확해요', '포장': '꼼꼼해요'}",5,0
채소애 (사업자 / 개인 사업자),기타,6264183522,배추 3포기,kkoo****,24.10.28.,한달사용기배추 구하기 힘들었는데 맛있게 잘먹었습니다.,"{'구매자': '거주인원 1인싱글', '신선함': '신선해요', '생산지': '명확해요', '포장': '꼼꼼해요'}",5,0
채소애 (사업자 / 개인 사업자),상품,6264183522,배추 3포기,heek*****,24.09.10.,배추가 아직 김장전이라 속이 완전히 차있지는 않지만 너무 신선하고 맛도 좋아요 이 시기에 완전 만족하고 감사합니다,"{'신선함': '신선해요', '생산지': '명확해요', '포장': '꼼꼼해요'}",5,1
채소애 (사업자 / 개인 사업자),기타,6264183522,배추 3포기,skid***,24.10.31.,한달사용기넘  맛있게 잘 먹었습니다,"{'구매자': '거주인원 4인영유아 가정', '신선함': '신선해요', '생산지': '명확해요', '포장': '꼼꼼해요'}",4,0
채소애 (사업자 / 개인 사업자),상품,6264183522,배추 3포기,pomy***,24.09.24.,엄마 마음에  안드신데요  길이가  길고숱도없다고요 맛없는 배추 라고  하시네요,"{'신선함': '적당해요', '생산지': '찾기 어려워요', '포장': '적당해요'}",3,1
채소애 (사업자 / 개인 사업자),배송,6264183522,배추 3포기,nana******,24.10.03.,배추상태 양호하게 잘받았습니다. 맛나게 잘 먹을께요~,"{'신선함': '신선해요', '생산지': '명확해요', '포장': '꼼꼼해요'}",5,0
채소애 (사업자 / 개인 사업자),상품,6264183522,배추 3포기,rode****,24.09.02.,배추는 속이 꽉차잇지는 않지만 좋은 제품임에 틀림없습니다 백김치 담궈 먹으려고 주문햇는데 억센 부분이 좀 많아서 많이 떼어냇더니 저만큼이네여 금요일 부터 택배가 움직이지 않아서 식품이라 걱정햇는데 한개 제품빼고는 속이 썩지 않아서 그냥 구매 확정합니다ㅎ 급하게 사용해야되는 상황이기도 해서 ㅎㅎ 포장은 신문지로 배추를 돌돌말아주셧고 아이스팩 2개동봉해서 보내주셧어여ㅎ,"{'신선함': '적당해요', '생산지': '명확해요', '포장': '적당해요'}",4,1
채소애 (사업자 / 개인 사업자),상품,6264183522,배추 3포기,lp****,24.10.08.,한달사용기여름배추로는 좋아요,"{'신선함': '신선해요', '생산지': '명확해요', '포장': '꼼꼼해요'}",5,0
채소애 (사업자 / 개인 사업자),상품,6264183522,배추 4포기,dlwl******,24.09.30.,배추 키우기가  어려운데  연중재배라 하니 깜짝 놀랐어요 집에 김치가  있는데 매운것을 못먹어 하는 며느리 때문에  담았어요 머무리자 마자 밥들고 오는  남편때문에 웬일이니  깜놀 배추 맛나다 칭찬  감사합니다,"{'구매자': '거주인원 4인대가족', '신선함': '신선해요', '생산지': '명확해요', '포장': '꼼꼼해요'}",5,0
채소애 (사업자 / 개인 사업자),상품,6264183522,배추 4포기,dhtj*****,24.09.27.,매장에서 김장해서 주문했는데 정말 신선하고 좋네요 요즘 마트꺼는 너무 버리고 멍도 많이 들어있는데 진짜 멍도 없고 좋습니다 배추값이 오른건 어쩔수 없는데 배추가 단단해서 좋아요 감사합니다,"{'신선함': '신선해요', '생산지': '명확해요', '포장': '꼼꼼해요'}",5,0
채소애 (사업자 / 개인 사업자),상품,6264183522,배추 3포기,este*****,24.10.30.,한달사용기배추가 적당히 괜잖아요,"{'신선함': '신선해요', '생산지': '명확해요', '포장': '꼼꼼해요'}",5,0
채소애 (사업자 / 개인 사업자),"상품, 기타",6264183522,배추 4포기,kmj8***,24.10.20.,상품에 대해 문의를 했는데 사장님의 친철한 응대와 상품도 좋아요,"{'구매자': '거주인원 5인대가족', '신선함': '신선해요', '생산지': '명확해요', '포장': '꼼꼼해요'}",5,0
채소애 (사업자 / 개인 사업자),상품,6264183522,배추 3포기,wy****,24.10.23.,배추 싱싱하고 아주 좋네요,"{'신선함': '신선해요', '생산지': '찾기 어려워요', '포장': '꼼꼼해요'}",5,0
채소애 (사업자 / 개인 사업자),상품,6264183522,배추 3포기,cjst******,24.10.12.,한달사용기배추도 좋고 김치담가  맛있게 먹었네요 지인이 먹어보고 배추가 좋아서 맛있다 하네요,"{'신선함': '신선해요', '생산지': '명확해요', '포장': '꼼꼼해요'}",5,0
채소애 (사업자 / 개인 사업자),"상품, 배송",6264183522,배추 3포기,suny****,24.09.29.,배송이 늦어져서 금배추 1통이 물러서 와서  버렸는데 야채라서 반품할수도 없고 약간 화가 났네요ㆍ 생산자님 잘못이 아니라서  꾹 참고 김치를 담갔는데  겨울배추의 고소함은 없지만 나름 와삭하고 겉전ㅅ이 용으로 딱 이네요 ㆍ  아고 아까워  내 배추 한통 ㅠㅠ  맛있게 잘 먹겠습니다ㆍ,"{'신선함': '적당해요', '생산지': '명확해요', '포장': '꼼꼼해요'}",5,0
채소애 (사업자 / 개인 사업자),상품,6264183522,배추 3포기,joel******,24.09.05.,김치담으려고 샀는데 속이 실하네요. 여름배추라서 군데군데 조금 물러진데가 있긴하지만 김치담그니까 맛있어요,"{'신선함': '신선해요', '생산지': '찾기 어려워요', '포장': '꼼꼼해요'}",5,0
채소애 (사업자 / 개인 사업자),"상품, 배송",6264183522,배추 3포기,hhs0****,24.09.28.,쓰레기를 받아서 좀 배송이 지연되길래  그래도 기더렸는데  이런걸 ㅠㅠ,"{'신선함': '안신선해요', '생산지': '찾기 어려워요', '포장': '적당해요'}",1,0
채소애 (사업자 / 개인 사업자),상품,6264183522,배추 3포기,5545***,24.09.12.,상태가별로네요 크기도작고 신선하지도않고,"{'신선함': '안신선해요', '생산지': '찾기 어려워요', '포장': '적당해요'}",3,0
채소애 (사업자 / 개인 사업자),상품,6264183522,배추 4포기,pjm3***,24.08.23.,재구매싱싱하게 잘도착했습니다.  ^^ 이렇게 더운  여름날씨에도 이정도로 키우기가 힘들었을거라 생각됩니다.  맛있게 잘먹겠습니다.^^,"{'구매자': '거주인원 4인대가족', '신선함': '신선해요', '생산지': '명확해요', '포장': '꼼꼼해요'}",5,1
채소애 (사업자 / 개인 사업자),기타,6264183522,배추 3포기,miri******,24.09.24.,한달사용기재구매항상 너무 잘먹고있습니다~~ 고생많으십니다 좋은상품 부탁드려요~,"{'신선함': '신선해요', '생산지': '명확해요', '포장': '꼼꼼해요'}",5,0
채소애 (사업자 / 개인 사업자),상품,6264183522,배추 3포기,bi****,24.10.15.,한달사용기재구매내년 사먹는 배추에요 까다로운 저희 할머니가 합격점 준 배추랍니다ㅎㅎ,"{'구매자': '거주인원 2인신혼/부부', '신선함': '신선해요', '생산지': '명확해요', '포장': '꼼꼼해요'}",5,0
채소애 (사업자 / 개인 사업자),기타,6264183522,배추 3포기,kpj5*****,24.09.24.,재구매상품 자알 받았네요  맛나게 김치해서  자알 먹을께용,"{'구매자': '거주인원 4인영유아 가정', '신선함': '신선해요', '생산지': '명확해요', '포장': '꼼꼼해요'}",5,0
채소애 (사업자 / 개인 사업자),상품,6264183522,배추 3포기,sara***,24.10.04.,모양은 실망스러웠는데 김치로 담그니 단단하고 식감도 좋네요. 이번 여름이 식물에게도 혹독한 날들이었겠죠.,"{'구매자': '거주인원 4인대가족', '신선함': '신선해요', '생산지': '명확해요', '포장': '적당해요'}",3,0
채소애 (사업자 / 개인 사업자),배송,6264183522,배추 4포기,ev****,24.10.08.,두 번째 구매입니다. 연휴 이후의 배송일자를 제대로 안보고 시키는 바람에 받기까지는 시간이 좀 걸렸지만 가을김치 잘 담아먹었어요!,"{'신선함': '신선해요', '생산지': '명확해요', '포장': '꼼꼼해요'}",5,0
채소애 (사업자 / 개인 사업자),기타,6264183522,배추 4포기,kkkk****,24.09.25.,실망스럽습니다 그래도 잘 담아 보겠습니다,"{'구매자': '거주인원 3인', '신선함': '안신선해요', '생산지': '찾기 어려워요', '포장': '적당해요'}",2,0
채소애 (사업자 / 개인 사업자),상품,6264183522,배추 4포기,rlaq******,24.10.22.,한달사용기재구매작았지만 좋아요 ㅎㅎ,"{'구매자': '거주인원 4인', '신선함': '신선해요', '생산지': '명확해요', '포장': '꼼꼼해요'}",4,0
채소애 (사업자 / 개인 사업자),상품,6264183522,배추 3포기,gamg*****,24.10.05.,한달사용기재구매배추가 싱싱하고 품질이 좋아요 맛있어서 계속 구매해요,"{'구매자': '거주인원 3인취학자녀 가정', '신선함': '신선해요', '생산지': '명확해요', '포장': '꼼꼼해요'}",5,0
채소애 (사업자 / 개인 사업자),기타,6264183522,배추 3포기,hair*******,24.10.09.,요즘배추가격 비싸긴 해도 중국산속고사는것보났다싶고 믿을수 있는우리농산물이라서,"{'신선함': '적당해요', '생산지': '찾기 어려워요', '포장': '적당해요'}",5,0
채소애 (사업자 / 개인 사업자),기타,6264183522,배추 3포기,psil****,24.11.08.,너무 너무 만족합니다,"{'신선함': '신선해요', '생산지': '명확해요', '포장': '꼼꼼해요'}",5,0
채소애 (사업자 / 개인 사업자),상품,6264183522,배추 3포기,choi******,24.09.30.,재구매이번은 가격도 비싼데 상한게 너무많네요. 3포기중 반만 쓸만함. 요즘 야채상황이 그래서 어쩔수없다지만 평소라면 페기처분상태.,"{'구매자': '거주인원 3인싱글', '신선함': '적당해요', '생산지': '찾기 어려워요', '포장': '별로예요'}",3,0
채소애 (사업자 / 개인 사업자),기타,6264183522,배추 3포기,ming****,24.10.12.,한달사용기맛있게 담궈서 잘 먹고있답니다.,"{'신선함': '신선해요', '생산지': '명확해요', '포장': '적당해요'}",4,0
채소애 (사업자 / 개인 사업자),상품,6264183522,배추 4포기,lim8***,24.10.12.,계절탓인지 가격은 비싸고 배추는 작고 김치가 금치네요,"{'구매자': '싱글', '신선함': '안신선해요', '생산지': '안써있어요', '포장': '별로예요'}",2,0
채소애 (사업자 / 개인 사업자),배송,6264183522,배추 4포기,qwer*****,24.10.15.,한달사용기배송빠르고좋아요~^^,"{'신선함': '신선해요', '생산지': '명확해요', '포장': '꼼꼼해요'}",5,0
채소애 (사업자 / 개인 사업자),상품,6264183522,배추 3포기,rua5***,24.10.10.,한달사용기재구매싱싱해요 항상 늘 만족합니다,"{'신선함': '신선해요', '생산지': '명확해요', '포장': '꼼꼼해요'}",5,0
채소애 (사업자 / 개인 사업자),"상품, 배송",6264183522,배추 3포기,spee******,24.09.12.,이번 연휴때 먹을 김치가 없어서 배추를 사러 갔더니 너무 비싸서 인터넷에서 처음 배추를 주문했는데 겉 이파리 몇개만 빼고 상태가 나쁘지 않네요.   늦지않게 배송 해 주셔서 김치 잘 담궜는데 추후  필요하면 재구매 하러 오겠습니다~!,"{'신선함': '신선해요', '생산지': '명확해요', '포장': '꼼꼼해요'}",5,1
채소애 (사업자 / 개인 사업자),상품,6264183522,배추 4포기,zu****,24.10.14.,배추가 신선합니다.,"{'구매자': '거주인원 1인신혼/부부', '신선함': '신선해요', '생산지': '명확해요', '포장': '꼼꼼해요'}",5,0
채소애 (사업자 / 개인 사업자),상품,6264183522,배추 3포기,hhhl***,24.10.04.,"배추값 오르기 직전, 시중 유통되는 배추보다 상태 좋은 것들로 김장전까지 김치 잘 먹게 됐습니다~","{'구매자': '거주인원 3인', '신선함': '신선해요', '생산지': '명확해요', '포장': '꼼꼼해요'}",5,0
채소애 (사업자 / 개인 사업자),상품,6264183522,배추 4포기,alla****,24.09.03.,한달사용기엄마 보내드렸는데 여채 샀던 배추중에 제일 좋다고 하시네요^^ 보내드린거라 사진이 없어요ㅜㅜ 상품 정말 좋아 채소 구매 또 하러올게요,"{'신선함': '적당해요', '생산지': '찾기 어려워요', '포장': '적당해요'}",5,0
채소애 (사업자 / 개인 사업자),상품,6264183522,배추 3포기,nj****,24.09.14.,사진으로 보니 고랭지 배추같아서 주문한건데 배추가 사진과 다른거 같더라구요,"{'구매자': '거주인원 4인신혼/부부', '신선함': '적당해요', '생산지': '찾기 어려워요', '포장': '적당해요'}",4,0
채소애 (사업자 / 개인 사업자),"상품, 교환 / 환불",5787852677,기장 깐쪽파(750g),miny****,24.10.20,"제품이 상해서 도착했어요, 반품 요청하니 사진 보내라고 하더니 감감 무소식입니다. 너무 화가 나네요","{'신선함': '안신선해요', '생산지': '확실하지 않아요', '포장': '별로예요'}",3,4
채소애 (사업자 / 개인 사업자),"상품, 교환 / 환불",5787852677,기장 깐쪽파(750g),jsk*****,24.10.18,재구매했는데 이번엔 상품 상태가 최악입니다. 환불 절차가 너무 번거롭네요. 왜 이렇게 변했나요?,"{'신선함': '좋지 않아요', '생산지': '확실하지 않아요', '포장': '나쁘지 않아요'}",5,0
채소애 (사업자 / 개인 사업자),"상품, 교환 / 환불",5787852677,기장 깐쪽파(750g),lmh******,24.10.15,쪽파가 썩어 도착했습니다. 환불 요청했더니 처리가 지연되고 있어요. 서비스 개선이 필요합니다.,"{'신선함': '안신선해요', '생산지': '불분명해요', '포장': '별로예요'}",2,3
채소애 (사업자 / 개인 사업자),"상품, 교환 / 환불",5787852677,기장 깐쪽파(750g),sunny***,24.10.14,쪽파가 물러서 왔어요. 교환 요청했는데 교환 절차가 너무 느려서 다시는 여기서 구매하지 않겠습니다.,"{'신선함': '안신선해요', '생산지': '확실하지 않아요', '포장': '나쁘지 않아요'}",6,1
채소애 (사업자 / 개인 사업자),"상품, 교환 / 환불",5787852677,기장 깐쪽파(750g),yoo*****,24.10.13,신선함이 전혀 느껴지지 않습니다. 반품 요청했더니 처리과정이 불친절해서 실망했습니다.,"{'신선함': '안신선해요', '생산지': '불분명해요', '포장': '별로예요'}",4,5
채소애 (사업자 / 개인 사업자),"상품, 교환 / 환불",5787852677,기장 깐쪽파(750g),ha*****,24.10.12,쪽파가 상해 도착했어요. 교환 요청했으나 교환 정책이 매우 불친절합니다. 절대 추천하지 않습니다.,"{'신선함': '좋지 않아요', '생산지': '불분명해요', '포장': '나쁘지 않아요'}",7,2
채소애 (사업자 / 개인 사업자),"상품, 교환 / 환불",5787852677,기장 깐쪽파(750g),kim**,24.10.11,신선도가 떨어지는 상품을 보내주셔서 너무 실망했습니다. 교환 절차가 오래 걸려 구매를 후회하고 있어요.,"{'신선함': '안신선해요', '생산지': '불분명해요', '포장': '별로예요'}",8,0
채소애 (사업자 / 개인 사업자),"상품, 교환 / 환불",5787852677,기장 깐쪽파(750g),leey****,24.10.10,"상품이 불량이라 교환을 신청했는데, 교환 과정이 매우 번거로웠습니다. 서비스 개선 필요합니다.","{'신선함': '안신선해요', '생산지': '불분명해요', '포장': '별로예요'}",2,3
채소애 (사업자 / 개인 사업자),"상품, 교환 / 환불",5546458502,초롱무 1단,hj*******,24.10.09,구매한 상품이 상해서 왔습니다. 환불 요청을 했는데도 처리가 느려 불만입니다.,"{'신선함': '안신선해요', '생산지': '불분명해요', '포장': '별로예요'}",4,2
채소애 (사업자 / 개인 사업자),"상품, 교환 / 환불",5546458502,초롱무 1단,cho*****,24.10.08,너무 상태가 좋지 않아서 환불 요청을 했습니다. 반품 절차가 느려서 서비스 불만족스럽습니다.,"{'신선함': '좋지 않아요', '생산지': '불분명해요', '포장': '별로예요'}",3,1
채소애 (사업자 / 개인 사업자),"상품, 교환 / 환불",5546458502,초롱무 1단,jun*****,24.10.07,신선도가 떨어지는 무가 도착해 너무 실망했습니다. 교환 요청했으나 오래 걸려 지쳤어요.,"{'신선함': '안신선해요', '생산지': '불분명해요', '포장': '별로예요'}",5,4
채소애 (사업자 / 개인 사업자),"상품, 교환 / 환불",5546458502,초롱무 1단,san******,24.10.06,너무 무른 무가 와서 먹을 수가 없었습니다. 환불 요청 후에도 응답이 없네요.,"{'신선함': '안신선해요', '생산지': '불분명해요', '포장': '별로예요'}",6,3
채소애 (사업자 / 개인 사업자),"상품, 교환 / 환불",5546458502,초롱무 1단,moon***,24.10.05,두 번이나 교환을 요청했는데도 계속 상한 상품이 도착합니다. 서비스가 형편없습니다.,"{'신선함': '좋지 않아요', '생산지': '불분명해요', '포장': '별로예요'}",4,1
채소애 (사업자 / 개인 사업자),"상품, 교환 / 환불",5546458502,초롱무 1단,yk******,24.10.04,기대했던 상품과 너무 달라서 반품 요청했습니다. 처리 과정이 복잡해서 시간 낭비였어요.,"{'신선함': '좋지 않아요', '생산지': '불분명해요', '포장': '별로예요'}",3,2
채소애 (사업자 / 개인 사업자),"상품, 교환 / 환불",5546458502,초롱무 1단,kimy***,24.10.03,첫 구매였는데 상품 상태가 너무 나빠서 환불 요청했습니다. 더 이상 이곳에서 구매하지 않을 것 같아요.,"{'신선함': '안신선해요', '생산지': '불분명해요', '포장': '별로예요'}",5,5
채소애 (사업자 / 개인 사업자),"상품, 교환 / 환불",5546458502,초롱무 1단,lam******,24.10.02,상품이 부패된 상태로 왔어요. 교환 절차가 복잡해서 환불로 진행했는데 처리도 느렸습니다.,"{'신선함': '안신선해요', '생산지': '불분명해요', '포장': '별로예요'}",7,0
채소애 (사업자 / 개인 사업자),"상품, 교환 / 환불",5546458502,초롱무 1단,han******,24.10.01,"배송 중 파손된 상품이 와서 환불 요청했는데, 처리가 너무 오래 걸렸습니다.","{'신선함': '좋지 않아요', '생산지': '불분명해요', '포장': '별로예요'}",2,4
채소애 (사업자 / 개인 사업자),"상품, 교환 / 환불",5546458502,초롱무 1단,js*******,24.09.30,기대했던 신선함이 없어 너무 실망스러웠습니다. 교환을 요청했지만 반응이 느려 결국 포기했습니다.,"{'신선함': '안신선해요', '생산지': '불분명해요', '포장': '별로예요'}",4,6
채소애 (사업자 / 개인 사업자),"상품, 교환 / 환불",6264183522,배추 3포기,kim*****,24.09.29,잘못된 상품이 와서 환불 요청했습니다. 교환 절차가 매우 불편합니다.,"{'신선함': '좋지 않아요', '생산지': '불분명해요', '포장': '별로예요'}",8,1
채소애 (사업자 / 개인 사업자),"상품, 교환 / 환불",6264183522,배추 3포기,jung******,24.09.28,신선하지 않은 상품이 와서 환불 요청했습니다. 교환 절차가 번거롭습니다.,"{'신선함': '안신선해요', '생산지': '불분명해요', '포장': '별로예요'}",6,3
채소애 (사업자 / 개인 사업자),"상품, 교환 / 환불",6264183522,배추 3포기,hk********,24.09.27,너무 오래된 상품이 와서 환불을 요청했습니다. 절차가 복잡해서 추천하지 않습니다.,"{'신선함': '안신선해요', '생산지': '불분명해요', '포장': '별로예요'}",2,7
